ds,the_magic_carpets_of_aladdin,a_pirates_adventure_treasures_of_the_seven_seas,astro_orbiter,dumbo_the_flying_elephant,date
12/19/2019 17:20,18.11584694,-0.065352348,31.15782385,24.90124032,12/19/2019
12/19/2019 18:20,17.92354714,-0.07350282,30.76873178,22.24029804,12/19/2019
12/19/2019 19:20,14.94937876,-0.079431122,28.93499924,17.57662744,12/19/2019
12/19/2019 20:20,9.856737586,-0.080964316,25.65638979,11.80056143,12/19/2019
12/19/2019 21:20,4.378562033,-0.079366202,21.14693031,6.242497932,12/19/2019
12/20/2019 8:20,-6.19503601,-0.077364584,8.074529916,-4.434297306,12/20/2019
12/20/2019 9:20,0.861522363,-0.07752204,17.44040792,3.299124187,12/20/2019
12/20/2019 10:20,10.11062814,-0.079041128,27.35802185,13.44131874,12/20/2019
12/20/2019 11:20,17.8858008,-0.080333193,34.25688275,22.50708858,12/20/2019
12/20/2019 12:20,21.25575741,-0.078704385,36.42252746,27.68644654,12/20/2019
12/20/2019 13:20,20.13629445,-0.07293899,34.88698869,28.63996643,12/20/2019
12/20/2019 14:20,17.15806,-0.065127724,32.29751492,27.30246483,12/20/2019
12/20/2019 15:20,15.41588457,-0.05975977,30.85503037,25.99213571,12/20/2019
12/20/2019 16:20,16.04559646,-0.060510827,31.01004897,25.5437587,12/20/2019
12/20/2019 17:20,17.63240675,-0.067368105,31.7202477,25.00792113,12/20/2019
12/20/2019 18:20,17.75055349,-0.076592419,31.65958673,22.93366837,12/20/2019
12/20/2019 19:20,15.08935056,-0.083572505,30.14936892,18.86391652,12/20/2019
12/20/2019 20:20,10.30854281,-0.086118274,27.1857448,13.68256051,12/20/2019
12/20/2019 21:20,5.137420354,-0.085476575,22.97920661,8.713490275,12/20/2019
12/21/2019 8:20,-3.288092842,-0.086294572,11.62461437,2.431698766,12/21/2019
12/21/2019 9:20,3.790752571,-0.085774467,20.95156567,10.25286121,12/21/2019
12/21/2019 10:20,13.02807048,-0.086449431,30.79501956,20.41849534,12/21/2019
12/21/2019 11:20,20.75750949,-0.086735647,37.58520662,29.44284579,12/21/2019
12/21/2019 12:20,24.04831762,-0.083946249,39.60876497,34.51608532,12/21/2019
12/21/2019 13:20,22.81721775,-0.076874604,37.89919716,35.29966445,12/21/2019
12/21/2019 14:20,19.69616842,-0.067622522,35.10557257,33.72998397,12/21/2019
12/21/2019 15:20,17.78167881,-0.060692179,33.43096564,32.12751199,12/21/2019
12/21/2019 16:20,18.21160356,-0.059774042,33.32834442,31.32996635,12/21/2019
12/21/2019 17:20,19.57350311,-0.064871701,33.75811481,30.39150297,12/21/2019
12/21/2019 18:20,19.44425929,-0.072263784,33.39720844,27.86532494,12/21/2019
12/21/2019 19:20,16.51609197,-0.077358084,31.57010721,23.29904703,12/21/2019
12/21/2019 20:20,11.45187889,-0.077984592,28.27631076,17.58174927,12/21/2019
12/21/2019 21:20,5.984231826,-0.075411032,23.72979131,12.04293275,12/21/2019
12/22/2019 8:20,-5.556545807,-0.060168522,8.990530603,-0.917447985,12/22/2019
12/22/2019 9:20,1.33843426,-0.059144366,18.12298421,6.423695686,12/22/2019
12/22/2019 10:20,10.41995721,-0.059534349,27.80097698,16.15442822,12/22/2019
12/22/2019 11:20,18.02331956,-0.059761594,34.4560246,24.79301613,12/22/2019
12/22/2019 12:20,21.21905314,-0.057143813,36.37569052,29.53306447,12/22/2019
12/22/2019 13:20,19.92478621,-0.050476511,34.59403519,30.03882989,12/22/2019
12/22/2019 14:20,16.77299481,-0.041861157,31.76031524,28.2488643,12/22/2019
12/22/2019 15:20,14.86031286,-0.035797099,30.07742305,26.48511093,12/22/2019
12/22/2019 16:20,15.32432722,-0.035969497,29.99778114,25.58607406,12/22/2019
12/22/2019 17:20,16.75194291,-0.042374202,30.48089659,24.6060031,12/22/2019
12/22/2019 18:20,16.71900844,-0.051279753,30.20246349,22.09750569,12/22/2019
12/22/2019 19:20,13.91634692,-0.058081592,28.48540586,17.60692466,12/22/2019
12/22/2019 20:20,9.005094667,-0.060595235,25.32736758,12.02141203,12/22/2019
12/22/2019 21:20,3.715800423,-0.060071955,20.94019297,6.667913224,12/22/2019
12/23/2019 8:20,-5.00301138,-0.072090045,8.72771675,-1.941475013,12/23/2019
12/23/2019 9:20,2.1424301,-0.073364318,18.08328331,5.866251217,12/23/2019
12/23/2019 10:20,11.45954141,-0.075923858,27.97121291,16.0506079,12/23/2019
12/23/2019 11:20,19.28089073,-0.078172225,34.82078081,25.12451661,12/23/2019
12/23/2019 12:20,22.67452662,-0.077409206,36.91755785,30.27655029,12/23/2019
12/23/2019 13:20,21.55586921,-0.072414216,35.29388245,31.16630606,12/23/2019
12/23/2019 14:20,18.55548801,-0.065274636,32.59757902,29.72810365,12/23/2019
12/23/2019 15:20,16.76843462,-0.060477881,31.03041291,28.28013039,12/23/2019
12/23/2019 16:20,17.33105606,-0.061699451,31.04399595,27.6576537,12/23/2019
12/23/2019 17:20,18.82937404,-0.068927914,31.597348,26.91224075,12/23/2019
12/23/2019 18:20,18.83871962,-0.078426964,31.36600207,24.59440024,12/23/2019
12/23/2019 19:20,16.04976903,-0.085589678,29.67304586,20.24898012,12/23/2019
12/23/2019 20:20,11.12388219,-0.088231703,26.51660582,14.76225473,12/23/2019
12/23/2019 21:20,5.792197205,-0.087606911,22.10931792,9.460914002,12/23/2019
12/24/2019 8:20,-4.739598857,-0.086280036,8.71936717,-1.149163657,12/24/2019
12/24/2019 9:20,2.184274828,-0.085654972,17.93956669,6.331423426,12/24/2019
12/24/2019 10:20,11.28334772,-0.086288714,27.69823063,16.18414648,12/24/2019
12/24/2019 11:20,18.89324807,-0.086606523,34.42700499,24.92697469,12/24/2019
12/24/2019 12:20,22.08498105,-0.083929531,36.41369096,29.7534707,12/24/2019
12/24/2019 13:20,20.77678124,-0.077057899,34.69268576,30.32809622,12/24/2019
12/24/2019 14:20,17.60185365,-0.068098911,31.91367222,28.58984516,12/24/2019
12/24/2019 15:20,15.65767198,-0.061558819,30.28004758,26.86132611,12/24/2019
12/24/2019 16:20,16.08276038,-0.061130686,30.24480611,25.98191587,12/24/2019
12/24/2019 17:20,17.4650443,-0.066819167,30.76808098,25.00692458,12/24/2019
12/24/2019 18:20,17.38146032,-0.074902401,30.52623351,22.49018789,12/24/2019
12/24/2019 19:20,14.52397107,-0.080786113,28.84288256,17.97942086,12/24/2019
12/24/2019 20:20,9.554886991,-0.08229667,25.71638055,12.36326749,12/24/2019
12/24/2019 21:20,4.205948444,-0.080696639,21.35928026,6.970259027,12/24/2019
12/25/2019 8:20,-4.980196251,-0.079310167,9.545635265,-2.191789119,12/25/2019
12/25/2019 9:20,2.160993387,-0.079498877,18.95230392,5.591793521,12/25/2019
12/25/2019 10:20,11.48205132,-0.081032034,28.89388017,15.76056891,12/25/2019
12/25/2019 11:20,19.31550021,-0.082318885,35.79930479,24.8278175,12/25/2019
12/25/2019 12:20,22.72920189,-0.080663937,37.95371707,29.98226869,12/25/2019
12/25/2019 13:20,21.63825115,-0.074850337,36.3889323,30.8834726,12/25/2019
12/25/2019 14:20,18.67275811,-0.06696821,33.75216703,29.4655005,12/25/2019
12/25/2019 15:20,16.92718729,-0.061506725,32.24450242,28.04609507,12/25/2019
12/25/2019 16:20,17.5371792,-0.06214217,32.31679947,27.45989089,12/25/2019
12/25/2019 17:20,19.08793946,-0.06886296,32.92727146,26.75764539,12/25/2019
12/25/2019 18:20,19.15388495,-0.077931732,32.75060101,24.48889431,12/25/2019
12/25/2019 19:20,16.42469246,-0.08473966,31.10899441,20.19736583,12/25/2019
12/25/2019 20:20,11.56065133,-0.087099693,27.99967928,14.76808642,12/25/2019
12/25/2019 21:20,6.291773069,-0.086262281,23.63438928,9.526390796,12/25/2019
12/26/2019 8:20,-3.814155468,-0.085719443,10.14914377,-0.704967864,12/26/2019
12/26/2019 9:20,3.098447215,-0.08529839,19.29723266,6.750158183,12/26/2019
12/26/2019 10:20,12.17495261,-0.08613399,28.97275059,16.56338059,12/26/2019
12/26/2019 11:20,19.75074647,-0.086646961,35.60769881,25.25234661,12/26/2019
12/26/2019 12:20,22.89674319,-0.084154391,37.49037479,30.01051825,12/26/2019
12/26/2019 13:20,21.53124197,-0.077452937,35.65581132,30.5024859,12/26/2019
12/26/2019 14:20,18.28766957,-0.068646957,32.75446245,28.66760644,12/26/2019
12/26/2019 15:20,16.26387812,-0.062240377,30.99062694,26.8290874,12/26/2019
12/26/2019 16:20,16.59892447,-0.06192455,30.8183236,25.82713884,12/26/2019
12/26/2019 17:20,17.88141654,-0.067703042,31.1988242,24.71813363,12/26/2019
12/26/2019 18:20,17.68911674,-0.075853514,30.80973213,22.05719135,12/26/2019
12/26/2019 19:20,14.71494836,-0.081781816,28.97599959,17.39352075,12/26/2019
12/26/2019 20:20,9.622307186,-0.08331501,25.69739014,11.61745475,12/26/2019
12/26/2019 21:20,4.144131633,-0.081716896,21.18793066,6.059391245,12/26/2019
12/27/2019 8:20,-6.42946641,-0.079715279,8.115530271,-4.617403992,12/27/2019
12/27/2019 9:20,0.627091963,-0.079872734,17.48140827,3.116017501,12/27/2019
12/27/2019 10:20,9.876197735,-0.081391822,27.39902221,13.25821206,12/27/2019
12/27/2019 11:20,17.6513704,-0.082683887,34.29788311,22.32398189,12/27/2019
12/27/2019 12:20,21.02132701,-0.081055079,36.46352782,27.50333985,12/27/2019
12/27/2019 13:20,19.90186405,-0.075289684,34.92798904,28.45685974,12/27/2019
12/27/2019 14:20,16.9236296,-0.067478418,32.33851528,27.11935815,12/27/2019
12/27/2019 15:20,15.18145416,-0.062110464,30.89603073,25.80902903,12/27/2019
12/27/2019 16:20,15.81116606,-0.062861521,31.05104933,25.36065201,12/27/2019
12/27/2019 17:20,17.39797635,-0.0697188,31.76124806,24.82481444,12/27/2019
12/27/2019 18:20,17.51612309,-0.078943113,31.70058708,22.75056169,12/27/2019
12/27/2019 19:20,14.85492016,-0.085923199,30.19036928,18.68080983,12/27/2019
12/27/2019 20:20,10.07411241,-0.088468968,27.22674516,13.49945382,12/27/2019
12/27/2019 21:20,4.902989953,-0.087827269,23.02020697,8.530383589,12/27/2019
12/28/2019 8:20,-3.522523243,-0.088645267,11.66561473,2.248592079,12/28/2019
12/28/2019 9:20,3.55632217,-0.088125161,20.99256602,10.06975453,12/28/2019
12/28/2019 10:20,12.79364008,-0.088800126,30.83601992,20.23538865,12/28/2019
12/28/2019 11:20,20.52307908,-0.089086341,37.62620697,29.2597391,12/28/2019
12/28/2019 12:20,23.81388722,-0.086296943,39.64976532,34.33297864,12/28/2019
12/28/2019 13:20,22.58278734,-0.079225299,37.94019752,35.11655776,12/28/2019
12/28/2019 14:20,19.46173802,-0.069973216,35.14657292,33.54687728,12/28/2019
12/28/2019 15:20,17.54724841,-0.063042873,33.471966,31.9444053,12/28/2019
12/28/2019 16:20,17.97717316,-0.062124737,33.36934478,31.14685966,12/28/2019
12/28/2019 17:20,19.33907271,-0.067222395,33.79911516,30.20839628,12/28/2019
12/28/2019 18:20,19.20982889,-0.074614478,33.4382088,27.68221825,12/28/2019
12/28/2019 19:20,16.28166157,-0.079708778,31.61110756,23.11594034,12/28/2019
12/28/2019 20:20,11.21744849,-0.080335286,28.31731111,17.39864259,12/28/2019
12/28/2019 21:20,5.749801425,-0.077761726,23.77079166,11.85982607,12/28/2019
12/29/2019 8:20,-5.790976207,-0.062519216,9.031530957,-1.100554672,12/29/2019
12/29/2019 9:20,1.104003859,-0.06149506,18.16398456,6.240588999,12/29/2019
12/29/2019 10:20,10.18552681,-0.061885043,27.84197734,15.97132154,12/29/2019
12/29/2019 11:20,17.78888916,-0.062112288,34.49702495,24.60990944,12/29/2019
12/29/2019 12:20,20.98462274,-0.059494507,36.41669087,29.34995778,12/29/2019
12/29/2019 13:20,19.69035581,-0.052827205,34.63503555,29.8557232,12/29/2019
12/29/2019 14:20,16.53856441,-0.044211851,31.8013156,28.06575762,12/29/2019
12/29/2019 15:20,14.62588246,-0.038147793,30.11842341,26.30200424,12/29/2019
12/29/2019 16:20,15.08989682,-0.038320191,30.03878149,25.40296738,12/29/2019
12/29/2019 17:20,16.51751251,-0.044724897,30.52189695,24.42289641,12/29/2019
12/29/2019 18:20,16.48457804,-0.053630448,30.24346384,21.914399,12/29/2019
12/29/2019 19:20,13.68191652,-0.060432286,28.52640621,17.42381797,12/29/2019
12/29/2019 20:20,8.770664266,-0.062945929,25.36836793,11.83830534,12/29/2019
12/29/2019 21:20,3.481370022,-0.06242265,20.98119332,6.484806537,12/29/2019
12/30/2019 8:20,-5.23744178,-0.07444074,8.768717104,-2.1245817,12/30/2019
12/30/2019 9:20,1.907999699,-0.075715012,18.12428366,5.68314453,12/30/2019
12/30/2019 10:20,11.22511101,-0.078274552,28.01221326,15.86750121,12/30/2019
12/30/2019 11:20,19.04646033,-0.080522919,34.86178117,24.94140992,12/30/2019
12/30/2019 12:20,22.44009622,-0.0797599,36.95855821,30.0934436,12/30/2019
12/30/2019 13:20,21.32143881,-0.07476491,35.3348828,30.98319938,12/30/2019
12/30/2019 14:20,18.32105761,-0.06762533,32.63857937,29.54499696,12/30/2019
12/30/2019 15:20,16.53400422,-0.062828575,31.07141327,28.09702371,12/30/2019
12/30/2019 16:20,17.09662566,-0.064050145,31.08499631,27.47454701,12/30/2019
12/30/2019 17:20,18.59494364,-0.071278608,31.63834836,26.72913406,12/30/2019
12/30/2019 18:20,18.60428922,-0.080777658,31.40700243,24.41129355,12/30/2019
12/30/2019 19:20,15.81533863,-0.087940372,29.71404621,20.06587344,12/30/2019
12/30/2019 20:20,10.88945179,-0.090582397,26.55760618,14.57914804,12/30/2019
12/30/2019 21:20,5.557766805,-0.089957606,22.15031827,9.277807315,12/30/2019
12/31/2019 8:20,-4.974029257,-0.08863073,8.760367525,-1.332270344,12/31/2019
12/31/2019 9:20,1.949844427,-0.088005666,17.98056704,6.14831674,12/31/2019
12/31/2019 10:20,11.04891732,-0.088639408,27.73923099,16.0010398,12/31/2019
12/31/2019 11:20,18.65881767,-0.088957217,34.46800534,24.74386801,12/31/2019
12/31/2019 12:20,21.85055065,-0.086280225,36.45469131,29.57036401,12/31/2019
12/31/2019 13:20,20.54235084,-0.079408593,34.73368611,30.14498953,12/31/2019
12/31/2019 14:20,17.36742325,-0.070449605,31.95467257,28.40673847,12/31/2019
12/31/2019 15:20,15.42324158,-0.063909513,30.32104794,26.67821943,12/31/2019
12/31/2019 16:20,15.84832998,-0.06348138,30.28580646,25.79880919,12/31/2019
12/31/2019 17:20,17.2306139,-0.069169861,30.80908133,24.82381789,12/31/2019
12/31/2019 18:20,17.14702992,-0.077253095,30.56723387,22.3070812,12/31/2019
12/31/2019 19:20,14.28954067,-0.083136807,28.88388291,17.79631417,12/31/2019
12/31/2019 20:20,9.320456591,-0.084647365,25.7573809,12.1801608,12/31/2019
12/31/2019 21:20,3.971518044,-0.083047333,21.40028062,6.78715234,12/31/2019
1/1/2020 8:20,-5.214626651,-0.081660861,9.586635619,-2.374895805,1/1/2020
1/1/2020 9:20,1.926562987,-0.081849571,18.99330427,5.408686834,1/1/2020
1/1/2020 10:20,11.24762092,-0.083382728,28.93488052,15.57746222,1/1/2020
1/1/2020 11:20,19.08106981,-0.084669579,35.84030514,24.64471081,1/1/2020
1/1/2020 12:20,22.49477149,-0.083014631,37.99471743,29.799162,1/1/2020
1/1/2020 13:20,21.40382075,-0.077201031,36.42993265,30.70036591,1/1/2020
1/1/2020 14:20,18.43832771,-0.069318904,33.79316738,29.28239382,1/1/2020
1/1/2020 15:20,16.69275689,-0.063857419,32.28550277,27.86298838,1/1/2020
1/1/2020 16:20,17.3027488,-0.064492864,32.35779982,27.27678421,1/1/2020
1/1/2020 17:20,18.85350906,-0.071213654,32.96827181,26.57453871,1/1/2020
1/1/2020 18:20,18.91945455,-0.080282426,32.79160136,24.30578762,1/1/2020
1/1/2020 19:20,16.19026206,-0.087090355,31.14999476,20.01425915,1/1/2020
1/1/2020 20:20,11.32622093,-0.089450387,28.04067963,14.58497974,1/1/2020
1/1/2020 21:20,6.057342669,-0.088612975,23.67538963,9.34328411,1/1/2020
1/2/2020 8:20,-4.048585869,-0.088070137,10.19014412,-0.888074551,1/2/2020
1/2/2020 9:20,2.864016814,-0.087649084,19.33823301,6.567051496,1/2/2020
1/2/2020 10:20,11.94052221,-0.088484684,29.01375094,16.3802739,1/2/2020
1/2/2020 11:20,19.51631607,-0.088997655,35.64869916,25.06923993,1/2/2020
1/2/2020 12:20,22.66231279,-0.086505086,37.53137515,29.82741156,1/2/2020
1/2/2020 13:20,21.29681157,-0.079803631,35.69681167,30.31937922,1/2/2020
1/2/2020 14:20,18.05323917,-0.070997651,32.7954628,28.48449975,1/2/2020
1/2/2020 15:20,16.02944772,-0.064591072,31.0316273,26.64598071,1/2/2020
1/2/2020 16:20,16.36449407,-0.064275244,30.85932395,25.64403216,1/2/2020
1/2/2020 17:20,17.64698614,-0.070053736,31.23982456,24.53502695,1/2/2020
1/2/2020 18:20,17.45468634,-0.078204209,30.85073248,21.87408467,1/2/2020
1/2/2020 19:20,14.48051796,-0.084132511,29.01699994,17.21041407,1/2/2020
1/2/2020 20:20,9.387876786,-0.085665704,25.7383905,11.43434806,1/2/2020
1/2/2020 21:20,3.909701233,-0.08406759,21.22893102,5.876284559,1/2/2020
1/3/2020 8:20,-6.663896811,-0.082065973,8.156530625,-4.800510679,1/3/2020
1/3/2020 9:20,0.392661562,-0.082223428,17.52240863,2.932910814,1/3/2020
1/3/2020 10:20,9.641767334,-0.083742516,27.44002256,13.07510537,1/3/2020
1/3/2020 11:20,17.41694,-0.085034581,34.33888346,22.1408752,1/3/2020
1/3/2020 12:20,20.78689661,-0.083405773,36.50452817,27.32023316,1/3/2020
1/3/2020 13:20,19.66743365,-0.077640378,34.9689894,28.27375305,1/3/2020
1/3/2020 14:20,16.6891992,-0.069829112,32.37951563,26.93625146,1/3/2020
1/3/2020 15:20,14.94702376,-0.064461158,30.93703108,25.62592234,1/3/2020
1/3/2020 16:20,15.57673566,-0.065212216,31.09204968,25.17754533,1/3/2020
1/3/2020 17:20,17.16354595,-0.072069494,31.80224841,24.64170775,1/3/2020
1/3/2020 18:20,17.28169269,-0.081293808,31.74158744,22.567455,1/3/2020
1/3/2020 19:20,14.62048976,-0.088273893,30.23136963,18.49770314,1/3/2020
1/3/2020 20:20,9.839682009,-0.090819663,27.26774551,13.31634713,1/3/2020
1/3/2020 21:20,4.668559553,-0.090177963,23.06120732,8.347276902,1/3/2020
1/4/2020 8:20,-3.756953643,-0.090995961,11.70661508,2.065485393,1/4/2020
1/4/2020 9:20,3.32189177,-0.090475855,21.03356637,9.886647841,1/4/2020
1/4/2020 10:20,12.55920968,-0.09115082,30.87702027,20.05228197,1/4/2020
1/4/2020 11:20,20.28864868,-0.091437035,37.66720733,29.07663242,1/4/2020
1/4/2020 12:20,23.57945682,-0.088647637,39.69076568,34.14987195,1/4/2020
1/4/2020 13:20,22.34835694,-0.081575993,37.98119787,34.93345107,1/4/2020
1/4/2020 14:20,19.22730762,-0.07232391,35.18757328,33.36377059,1/4/2020
1/4/2020 15:20,17.31281801,-0.065393568,33.51296635,31.76129861,1/4/2020
1/4/2020 16:20,17.74274276,-0.064475431,33.41034513,30.96375298,1/4/2020
1/4/2020 17:20,19.10464231,-0.069573089,33.84011552,30.02528959,1/4/2020
1/4/2020 18:20,18.97539849,-0.076965172,33.47920915,27.49911156,1/4/2020
1/4/2020 19:20,16.04723117,-0.082059472,31.65210792,22.93283366,1/4/2020
1/4/2020 20:20,10.98301809,-0.08268598,28.35831147,17.2155359,1/4/2020
1/4/2020 21:20,5.515371025,-0.08011242,23.81179202,11.67671938,1/4/2020
1/5/2020 8:20,-6.025406607,-0.06486991,9.072531311,-1.283661358,1/5/2020
1/5/2020 9:20,0.869573459,-0.063845754,18.20498492,6.057482312,1/5/2020
1/5/2020 10:20,9.951096406,-0.064235738,27.88297769,15.78821485,1/5/2020
1/5/2020 11:20,17.55445876,-0.064462983,34.5380253,24.42680276,1/5/2020
1/5/2020 12:20,20.75019234,-0.061845201,36.45769123,29.16685109,1/5/2020
1/5/2020 13:20,19.45592541,-0.055177899,34.6760359,29.67261652,1/5/2020
1/5/2020 14:20,16.30413401,-0.046562545,31.84231595,27.88265093,1/5/2020
1/5/2020 15:20,14.39145206,-0.040498487,30.15942376,26.11889755,1/5/2020
1/5/2020 16:20,14.85546642,-0.040670885,30.07978184,25.21986069,1/5/2020
1/5/2020 17:20,16.2830821,-0.047075591,30.5628973,24.23978972,1/5/2020
1/5/2020 18:20,16.25014764,-0.055981142,30.28446419,21.73129232,1/5/2020
1/5/2020 19:20,13.44748612,-0.06278298,28.56740657,17.24071128,1/5/2020
1/5/2020 20:20,8.536233866,-0.065296623,25.40936829,11.65519866,1/5/2020
1/5/2020 21:20,3.246939622,-0.064773344,21.02219367,6.30169985,1/5/2020
1/6/2020 8:20,-5.471872181,-0.076791434,8.809717458,-2.307688386,1/6/2020
1/6/2020 9:20,1.673569299,-0.078065706,18.16528401,5.500037844,1/6/2020
1/6/2020 10:20,10.99068061,-0.080625246,28.05321362,15.68439452,1/6/2020
1/6/2020 11:20,18.81202993,-0.082873613,34.90278152,24.75830324,1/6/2020
1/6/2020 12:20,22.20566582,-0.082110594,36.99955856,29.91033692,1/6/2020
1/6/2020 13:20,21.08700841,-0.077115604,35.37588316,30.80009269,1/6/2020
1/6/2020 14:20,18.08662721,-0.069976024,32.67957973,29.36189027,1/6/2020
1/6/2020 15:20,16.29957382,-0.065179269,31.11241362,27.91391702,1/6/2020
1/6/2020 16:20,16.86219526,-0.066400839,31.12599666,27.29144032,1/6/2020
1/6/2020 17:20,18.36051323,-0.073629302,31.67934871,26.54602737,1/6/2020
1/6/2020 18:20,18.36985882,-0.083128352,31.44800278,24.22818687,1/6/2020
1/6/2020 19:20,15.58090823,-0.090291067,29.75504657,19.88276675,1/6/2020
1/6/2020 20:20,10.65502139,-0.092933091,26.59860653,14.39604135,1/6/2020
1/6/2020 21:20,5.323336405,-0.0923083,22.19131863,9.094700629,1/6/2020
1/7/2020 8:20,-5.208459658,-0.090981424,8.801367879,-1.51537703,1/7/2020
1/7/2020 9:20,1.715414027,-0.09035636,18.0215674,5.965210053,1/7/2020
1/7/2020 10:20,10.81448692,-0.090990103,27.78023134,15.81793311,1/7/2020
1/7/2020 11:20,18.42438727,-0.091307911,34.5090057,24.56076132,1/7/2020
1/7/2020 12:20,21.61612025,-0.088630919,36.49569166,29.38725733,1/7/2020
1/7/2020 13:20,20.30792044,-0.081759287,34.77468647,29.96188285,1/7/2020
1/7/2020 14:20,17.13299285,-0.072800299,31.99567292,28.22363178,1/7/2020
1/7/2020 15:20,15.18881118,-0.066260208,30.36204829,26.49511274,1/7/2020
1/7/2020 16:20,15.61389958,-0.065832074,30.32680681,25.6157025,1/7/2020
1/7/2020 17:20,16.9961835,-0.071520555,30.85008169,24.64071121,1/7/2020
1/7/2020 18:20,16.91259952,-0.079603789,30.60823422,22.12397452,1/7/2020
1/7/2020 19:20,14.05511027,-0.085487502,28.92488326,17.61320749,1/7/2020
1/7/2020 20:20,9.08602619,-0.086998059,25.79838126,11.99705411,1/7/2020
1/7/2020 21:20,3.737087644,-0.085398027,21.44128097,6.604045654,1/7/2020
1/8/2020 8:20,-5.449057052,-0.084011555,9.627635973,-2.558002492,1/8/2020
1/8/2020 9:20,1.692132587,-0.084200265,19.03430463,5.225580148,1/8/2020
1/8/2020 10:20,11.01319052,-0.085733423,28.97588088,15.39435554,1/8/2020
1/8/2020 11:20,18.84663941,-0.087020274,35.8813055,24.46160413,1/8/2020
1/8/2020 12:20,22.26034109,-0.085365325,38.03571778,29.61605532,1/8/2020
1/8/2020 13:20,21.16939035,-0.079551725,36.470933,30.51725922,1/8/2020
1/8/2020 14:20,18.20389731,-0.071669598,33.83416773,29.09928713,1/8/2020
1/8/2020 15:20,16.45832649,-0.066208113,32.32650312,27.67988169,1/8/2020
1/8/2020 16:20,17.0683184,-0.066843559,32.39880018,27.09367752,1/8/2020
1/8/2020 17:20,18.61907866,-0.073564348,33.00927217,26.39143202,1/8/2020
1/8/2020 18:20,18.68502415,-0.08263312,32.83260172,24.12268094,1/8/2020
1/8/2020 19:20,15.95583166,-0.089441049,31.19099512,19.83115246,1/8/2020
1/8/2020 20:20,11.09179053,-0.091801081,28.08167998,14.40187305,1/8/2020
1/8/2020 21:20,5.822912269,-0.090963669,23.71638999,9.160177423,1/8/2020
1/9/2020 8:20,-4.283016269,-0.090420832,10.23114448,-1.071181237,1/9/2020
1/9/2020 9:20,2.629586414,-0.089999778,19.37923337,6.38394481,1/9/2020
1/9/2020 10:20,11.70609181,-0.090835378,29.05475129,16.19716722,1/9/2020
1/9/2020 11:20,19.28188567,-0.091348349,35.68969952,24.88613324,1/9/2020
1/9/2020 12:20,22.42788239,-0.08885578,37.5723755,29.64430488,1/9/2020
1/9/2020 13:20,21.06238117,-0.082154325,35.73781202,30.13627253,1/9/2020
1/9/2020 14:20,17.81880877,-0.073348345,32.83646316,28.30139307,1/9/2020
1/9/2020 15:20,15.79501732,-0.066941766,31.07262765,26.46287402,1/9/2020
1/9/2020 16:20,16.13006367,-0.066625938,30.90032431,25.46092547,1/9/2020
1/9/2020 17:20,17.41255574,-0.07240443,31.28082491,24.35192026,1/9/2020
1/9/2020 18:20,17.22025594,-0.080554903,30.89173284,21.69097798,1/9/2020
1/9/2020 19:20,14.24608756,-0.086483205,29.0580003,17.02730738,1/9/2020
1/9/2020 20:20,9.153446385,-0.088016398,25.77939085,11.25124137,1/9/2020
1/9/2020 21:20,3.675270832,-0.086418284,21.26993137,5.693177872,1/9/2020
1/10/2020 8:20,-6.898327211,-0.084416667,8.197530979,-4.983617365,1/10/2020
1/10/2020 9:20,0.158231162,-0.084574122,17.56340898,2.749804128,1/10/2020
1/10/2020 10:20,9.407336934,-0.08609321,27.48102292,12.89199868,1/10/2020
1/10/2020 11:20,17.1825096,-0.087385275,34.37988382,21.95776852,1/10/2020
1/10/2020 12:20,20.55246621,-0.085756467,36.54552852,27.13712648,1/10/2020
1/10/2020 13:20,19.43300325,-0.079991073,35.00998975,28.09064637,1/10/2020
1/10/2020 14:20,16.4547688,-0.072179806,32.42051598,26.75314477,1/10/2020
1/10/2020 15:20,14.71259336,-0.066811852,30.97803144,25.44281565,1/10/2020
1/10/2020 16:20,15.34230526,-0.06756291,31.13305003,24.99443864,1/10/2020
1/10/2020 17:20,16.92911555,-0.074420188,31.84324876,24.45860107,1/10/2020
1/10/2020 18:20,17.04726229,-0.083644502,31.78258779,22.38434831,1/10/2020
1/10/2020 19:20,14.38605936,-0.090624587,30.27236998,18.31459646,1/10/2020
1/10/2020 20:20,9.605251609,-0.093170357,27.30874587,13.13324045,1/10/2020
1/10/2020 21:20,4.434129153,-0.092528658,23.10220767,8.164170216,1/10/2020
1/11/2020 8:20,-3.991384043,-0.093346655,11.74761544,1.882378706,1/11/2020
1/11/2020 9:20,3.08746137,-0.092826549,21.07456673,9.703541155,1/11/2020
1/11/2020 10:20,12.32477928,-0.093501514,30.91802062,19.86917528,1/11/2020
1/11/2020 11:20,20.05421828,-0.093787729,37.70820768,28.89352573,1/11/2020
1/11/2020 12:20,23.34502642,-0.090998331,39.73176603,33.96676527,1/11/2020
1/11/2020 13:20,22.11392654,-0.083926687,38.02219823,34.75034439,1/11/2020
1/11/2020 14:20,18.99287722,-0.074674604,35.22857363,33.18066391,1/11/2020
1/11/2020 15:20,17.07838761,-0.067744262,33.55396671,31.57819193,1/11/2020
1/11/2020 16:20,17.50831236,-0.066826125,33.45134548,30.78064629,1/11/2020
1/11/2020 17:20,18.87021191,-0.071923783,33.88111587,29.84218291,1/11/2020
