Time,Stitch's Great Escape!,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,Stitch's Great Escape! - Temporarily Closed
1/28/2018 3:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 3:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 3:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 4:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 4:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 4:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 4:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 4:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 4:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 5:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 5:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 5:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 5:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 5:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 5:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 6:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 6:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 6:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 6:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 6:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 6:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 7:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 7:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 7:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 7:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 7:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2018 7:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 8:00,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 8:10,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 8:20,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 8:30,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 8:40,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 8:50,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 9:00,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/28/2018 9:10,,0,0,0,0,5,0,0,0,10,10,90,0,0,0,0,0,0,0,10,10,5,5,10,0,5,30,0,5,0,5,70,10,25,0,0,15,5,15,0,5,0,0,0,0,0,0
1/28/2018 9:20,,0,0,0,0,5,0,0,0,10,10,80,0,0,0,0,0,0,0,10,20,5,5,10,0,10,30,0,5,0,5,80,10,25,0,0,15,5,20,0,20,0,0,0,0,0,0
1/28/2018 9:30,,0,0,0,0,5,0,0,0,10,10,80,0,0,0,0,0,0,0,10,30,10,5,20,0,10,25,0,5,0,10,45,10,20,0,0,25,10,25,0,20,0,0,0,0,0,0
1/28/2018 9:40,,0,0,0,0,10,0,0,0,10,10,80,0,0,0,0,0,0,0,20,30,15,5,25,0,10,30,0,5,0,5,45,10,20,0,0,25,10,25,0,20,0,0,0,0,0,0
1/28/2018 9:50,,0,0,0,0,15,0,0,0,10,10,80,0,0,0,0,0,0,0,20,45,20,5,25,0,10,30,0,5,0,10,55,10,30,0,0,25,10,30,0,20,0,0,0,0,0,0
1/28/2018 10:00,,0,0,0,0,15,0,0,0,10,10,80,0,0,0,0,0,0,0,30,40,20,5,20,0,10,20,0,5,0,10,65,10,45,0,0,25,15,30,0,40,0,0,0,0,0,0
1/28/2018 10:10,,10,0,0,0,25,0,0,0,10,30,80,0,0,0,0,0,0,0,30,20,40,5,15,0,15,65,0,5,0,10,65,15,70,0,0,60,20,20,0,40,0,0,0,0,0,0
1/28/2018 10:20,,10,0,0,0,25,0,0,0,10,30,70,0,0,0,0,0,0,0,30,20,40,5,15,0,15,50,0,5,0,10,75,20,70,0,0,70,15,30,0,40,0,0,0,0,0,0
1/28/2018 10:30,,10,0,0,0,25,0,0,0,10,30,70,0,0,0,0,0,0,0,30,30,45,5,20,0,15,30,0,10,0,10,65,25,70,0,0,70,15,35,0,30,0,0,0,0,0,0
1/28/2018 10:40,,10,0,0,0,35,0,0,0,10,40,70,0,0,0,0,0,0,0,30,45,55,5,20,0,15,25,0,5,0,10,55,20,70,0,0,65,15,35,0,40,0,0,0,0,0,0
1/28/2018 10:50,,10,0,0,0,35,0,0,0,10,40,70,0,0,0,0,0,0,0,30,45,45,5,30,0,15,35,0,10,0,10,50,25,65,0,0,90,20,40,0,40,0,0,0,0,0,0
1/28/2018 11:00,,10,0,0,0,30,0,0,0,15,20,60,0,0,0,0,0,0,0,30,45,50,5,20,0,15,40,0,10,0,10,65,50,65,0,0,90,20,40,0,30,0,0,0,0,0,0
1/28/2018 11:10,,10,0,0,0,35,0,0,0,15,30,60,0,0,0,0,0,0,0,40,45,50,5,25,0,15,60,0,10,0,10,55,55,45,0,0,90,20,55,0,20,0,0,0,0,0,0
1/28/2018 11:20,,10,0,0,0,30,0,0,0,20,30,60,0,0,0,0,0,0,0,40,50,45,5,20,0,15,60,0,10,0,15,60,45,65,0,0,85,20,40,0,20,0,0,0,0,0,0
1/28/2018 11:30,,10,0,0,0,25,0,0,0,20,30,70,0,0,0,0,0,0,0,0,60,45,5,35,0,15,50,0,10,0,10,45,0,55,0,0,70,20,30,0,20,0,0,0,0,0,0
1/28/2018 11:40,,10,0,0,0,25,0,0,0,20,30,80,0,0,0,0,0,0,0,0,45,45,5,25,0,15,50,0,10,0,10,45,0,55,0,0,70,20,30,0,20,0,0,0,0,0,0
1/28/2018 11:50,,10,0,0,0,25,0,0,0,20,30,95,0,0,0,0,0,0,0,0,45,30,5,30,0,20,40,0,10,0,10,45,35,55,0,0,65,20,30,0,30,0,0,0,0,0,0
1/28/2018 12:00,,10,0,0,0,30,0,0,0,30,10,90,0,0,0,0,0,0,0,0,40,35,5,20,0,20,40,0,10,0,10,55,35,55,0,0,45,15,30,0,20,0,0,0,0,0,0
1/28/2018 12:10,,10,0,0,0,30,0,0,0,30,10,120,0,0,0,0,0,0,0,0,35,40,5,25,0,25,35,0,10,0,15,55,35,55,0,0,45,15,30,0,20,0,0,0,0,0,0
1/28/2018 12:20,,10,0,0,0,35,0,0,0,25,30,110,0,0,0,0,0,0,0,0,35,45,5,20,0,25,40,0,10,0,10,55,40,65,0,0,40,15,30,0,20,0,0,0,0,0,0
1/28/2018 12:30,,10,0,0,0,35,0,0,0,20,30,110,0,0,0,0,0,0,0,0,35,40,5,15,0,25,40,0,10,0,20,65,35,70,0,0,40,30,40,0,30,0,0,0,0,0,0
1/28/2018 12:40,,10,0,0,0,30,0,0,0,15,30,120,0,0,0,0,0,0,0,0,35,40,5,20,0,20,35,0,10,0,15,65,30,65,0,0,40,30,40,0,30,0,0,0,0,0,0
1/28/2018 12:50,,10,0,0,0,30,0,0,0,15,30,120,0,0,0,0,0,0,0,0,35,35,5,15,0,20,35,0,10,0,15,65,25,65,0,0,40,25,30,0,30,0,0,0,0,0,0
1/28/2018 13:00,,10,0,0,0,25,0,0,0,45,10,120,0,0,0,0,0,0,0,0,35,35,5,20,0,20,35,0,5,0,15,70,20,55,0,0,35,20,30,0,40,0,0,0,0,0,0
1/28/2018 13:10,,10,0,0,0,20,0,0,0,45,10,120,0,0,0,0,0,0,0,0,40,35,10,15,0,15,35,0,10,0,10,70,20,45,0,0,30,20,25,0,40,0,0,0,0,0,0
1/28/2018 13:20,,10,0,0,0,20,0,0,0,45,40,130,0,0,0,0,0,0,0,0,65,30,10,25,0,20,25,0,10,0,10,70,0,30,0,0,30,20,25,0,40,0,0,0,0,0,0
1/28/2018 13:30,,10,0,0,0,25,0,0,0,20,30,130,0,0,0,0,0,0,0,0,55,30,10,25,0,20,45,0,10,0,10,70,40,30,0,0,40,20,35,0,40,0,0,0,0,0,0
1/28/2018 13:40,,10,0,0,0,30,0,0,0,10,30,140,0,0,0,0,0,0,0,0,55,15,10,20,0,20,45,0,10,0,10,70,40,55,0,0,40,20,35,0,20,0,0,0,0,0,0
1/28/2018 13:50,,10,0,0,0,25,0,0,0,10,30,150,0,0,0,0,0,0,0,0,35,30,10,30,0,20,70,0,10,0,10,70,40,80,0,0,45,20,40,0,20,0,0,0,0,0,0
1/28/2018 14:00,,10,0,0,0,25,0,0,0,10,40,140,0,0,0,0,0,0,0,0,30,25,10,15,0,20,70,0,10,0,10,70,30,90,0,0,45,10,35,0,20,0,0,0,0,0,0
1/28/2018 14:10,,10,0,0,0,20,0,0,0,10,30,140,0,0,0,0,0,0,0,0,30,30,10,15,0,20,60,0,10,0,10,65,30,95,0,0,45,5,30,0,20,0,0,0,0,0,0
1/28/2018 14:20,,10,0,0,0,25,0,0,0,15,20,120,0,0,0,0,0,0,0,20,30,25,10,10,0,20,45,0,10,0,10,50,25,70,0,0,45,20,40,0,20,0,0,0,0,0,0
1/28/2018 14:30,,10,0,0,0,30,0,0,0,15,20,70,0,0,0,0,0,0,0,20,30,30,10,15,0,20,35,0,15,0,15,55,25,80,0,0,50,20,35,0,20,0,0,0,0,0,0
1/28/2018 14:40,,10,0,0,0,30,0,0,0,15,10,50,0,0,0,0,0,0,0,20,30,35,10,15,0,20,40,0,15,0,10,65,35,75,0,0,55,20,30,0,20,0,0,0,0,0,0
1/28/2018 14:50,,10,0,0,0,20,0,0,0,20,40,30,0,0,0,0,0,0,0,30,30,30,10,20,0,20,30,0,10,0,10,60,30,70,0,0,50,15,30,0,30,0,0,0,0,0,0
1/28/2018 15:00,,10,0,0,0,15,0,0,0,20,20,40,0,0,0,0,0,0,0,20,20,25,10,10,0,20,20,0,10,0,10,65,30,55,0,0,20,10,25,0,20,0,0,0,0,0,0
1/28/2018 15:10,,10,0,0,0,20,0,0,0,20,20,80,0,0,0,0,0,0,0,20,30,30,10,10,0,20,20,0,10,0,10,60,30,40,0,0,25,10,25,0,20,0,0,0,0,0,0
1/28/2018 15:20,,10,0,0,0,20,0,0,0,15,20,80,0,0,0,0,0,0,0,30,30,25,10,10,0,15,30,0,10,0,10,50,30,30,0,0,45,15,30,0,20,0,0,0,0,0,0
1/28/2018 15:30,,10,0,0,0,20,0,0,0,10,20,80,0,0,0,0,0,0,0,30,30,40,10,15,0,15,55,0,10,0,10,60,40,60,0,0,45,15,30,0,20,0,0,0,0,0,0
1/28/2018 15:40,,10,0,0,0,25,0,0,0,10,40,80,0,0,0,0,0,0,0,30,35,40,10,15,0,15,55,0,10,0,10,65,40,60,0,0,45,15,40,0,20,0,0,0,0,0,0
1/28/2018 15:50,,20,0,0,0,25,0,0,0,10,30,80,0,0,0,0,0,0,0,30,30,30,10,15,0,15,50,0,10,0,10,65,45,65,0,0,40,20,35,0,20,0,0,0,0,0,0
1/28/2018 16:00,,10,0,0,0,25,0,0,0,15,40,80,0,0,0,0,0,0,0,30,35,30,10,15,0,15,40,0,10,0,10,60,40,65,0,0,35,20,35,0,20,0,0,0,0,0,0
1/28/2018 16:10,,10,0,0,0,20,0,0,0,15,40,80,0,0,0,0,0,0,0,30,30,40,5,15,0,20,30,0,5,0,10,55,30,55,0,0,25,25,35,0,30,0,0,0,0,0,0
1/28/2018 16:20,,10,0,0,0,20,0,0,0,15,40,80,0,0,0,0,0,0,0,30,30,40,5,10,0,20,30,0,10,0,15,55,25,50,0,0,20,20,40,0,20,0,0,0,0,0,0
1/28/2018 16:30,,10,0,0,0,20,0,0,0,15,20,90,0,0,0,0,0,0,0,30,30,40,5,15,0,20,30,0,10,0,10,35,20,50,0,0,30,20,40,0,20,0,0,0,0,0,0
1/28/2018 16:40,,10,0,0,0,15,0,0,0,15,30,100,0,0,0,0,0,0,0,30,30,45,5,10,0,20,25,0,10,0,10,50,20,40,0,0,0,15,25,0,20,0,0,0,0,0,0
1/28/2018 16:50,,10,0,0,0,15,0,0,0,20,30,110,0,0,0,0,0,0,0,30,30,45,5,10,0,20,25,0,10,0,10,55,25,40,0,0,45,10,25,0,10,0,0,0,0,0,0
1/28/2018 17:00,,10,0,0,0,10,0,0,0,20,20,110,0,0,0,0,0,0,0,30,25,30,5,10,0,15,25,0,10,0,10,65,30,30,0,0,50,10,15,0,10,0,0,0,0,0,0
1/28/2018 17:10,,10,0,0,0,10,0,0,0,20,30,120,0,0,0,0,0,0,0,30,25,30,5,15,0,15,30,0,10,0,10,65,30,30,0,0,45,10,20,0,10,0,0,0,0,0,0
1/28/2018 17:20,,10,0,0,0,15,0,0,0,25,20,120,0,0,0,0,0,0,0,30,25,30,5,10,0,15,30,0,10,0,10,65,25,40,0,0,25,10,30,0,10,0,0,0,0,0,0
1/28/2018 17:30,,10,0,0,0,10,0,0,0,20,20,120,0,0,0,0,0,0,0,30,20,30,5,15,0,15,25,0,10,0,10,60,10,70,0,0,20,10,30,0,20,0,0,0,0,0,0
1/28/2018 17:40,,10,0,0,0,10,0,0,0,10,30,120,0,0,0,0,0,0,0,30,20,30,5,10,0,15,30,0,10,0,10,60,10,75,0,0,20,10,30,0,10,0,0,0,0,0,0
1/28/2018 17:50,,10,0,0,0,15,0,0,0,10,30,110,0,0,0,0,0,0,0,30,20,25,5,15,0,15,30,0,10,0,10,65,15,65,0,0,20,10,30,0,10,0,0,0,0,0,0
1/28/2018 18:00,,10,0,0,0,15,0,0,0,10,30,100,0,0,0,0,0,0,0,30,25,35,5,10,0,15,35,0,10,0,10,60,15,65,0,0,25,10,20,0,20,0,0,0,0,0,0
1/28/2018 18:10,,10,0,0,0,10,0,0,0,15,20,60,0,0,0,0,0,0,0,20,20,30,5,10,0,10,20,0,5,0,10,60,15,55,0,0,25,15,20,0,20,0,0,0,0,0,0
1/28/2018 18:20,,10,0,0,0,5,0,0,0,10,20,60,0,0,0,0,0,0,0,20,20,30,5,10,0,10,25,0,5,0,10,60,15,60,0,0,25,15,10,0,20,0,0,0,0,0,0
1/28/2018 18:30,,10,0,0,0,5,0,0,0,10,10,30,0,0,0,0,0,0,0,20,15,30,5,10,0,10,30,0,5,0,10,55,15,60,0,0,20,10,10,0,20,0,0,0,0,0,0
1/28/2018 18:40,,10,0,0,0,5,0,0,0,10,15,20,0,0,0,0,0,0,0,20,15,35,5,10,0,10,25,0,5,0,10,55,15,45,0,0,20,15,20,0,20,0,0,0,0,0,0
1/28/2018 18:50,,10,0,0,0,5,0,0,0,10,20,60,0,0,0,0,0,0,0,20,20,25,5,10,0,10,15,0,5,0,10,55,20,45,0,0,20,5,20,0,20,0,0,0,0,0,0
1/28/2018 19:00,,10,0,0,0,5,0,0,0,10,20,60,0,0,0,0,0,0,0,20,20,30,5,10,0,10,10,0,5,0,10,50,20,45,0,0,15,10,25,0,10,0,0,0,0,0,0
1/28/2018 19:10,,0,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,20,10,30,5,10,0,10,5,0,5,0,10,45,15,35,0,0,15,5,20,0,10,0,0,0,0,0,0
1/28/2018 19:20,,0,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,20,10,30,5,10,0,10,5,0,5,0,10,45,15,35,0,0,15,5,15,0,10,0,0,0,0,0,0
1/28/2018 19:30,,0,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,20,10,25,5,10,0,10,5,0,5,0,10,35,30,35,0,0,15,5,15,0,10,0,0,0,0,0,0
1/28/2018 19:40,,0,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,20,10,25,5,10,0,10,5,0,5,0,10,35,25,45,0,0,15,5,15,0,10,0,0,0,0,0,0
1/28/2018 19:50,,0,0,0,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,20,10,25,0,10,0,10,5,0,5,0,10,35,25,35,0,0,15,5,10,0,5,0,0,0,0,0,0
1/28/2018 20:00,,0,0,0,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,20,10,10,0,10,0,10,5,0,5,0,10,30,20,25,0,0,15,0,10,0,5,0,0,0,0,0,0
1/28/2018 20:10,,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,20,5,5,0,10,0,10,5,0,5,0,5,25,10,20,0,0,15,0,10,0,5,0,0,0,0,0,0
1/28/2018 20:20,,0,0,0,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,20,5,5,0,10,0,10,5,0,5,0,5,25,10,15,0,0,15,0,10,0,5,0,0,0,0,0,0
1/28/2018 20:30,,0,0,0,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,20,5,10,5,10,0,10,5,0,5,0,10,25,15,15,0,0,15,5,10,0,10,0,0,0,0,0,0
1/28/2018 20:40,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,20,5,10,5,10,0,10,5,0,5,0,10,25,10,15,0,0,15,5,10,0,10,0,0,0,0,0,0
1/28/2018 20:50,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,20,5,10,5,10,0,10,5,0,5,0,5,25,10,15,0,0,15,5,15,0,10,0,0,0,0,0,0
1/28/2018 21:00,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,20,5,10,5,10,0,10,5,0,5,0,10,25,10,15,0,0,15,5,10,0,10,0,0,0,0,0,0
1/28/2018 21:10,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,20,5,5,5,10,0,10,5,0,5,0,10,25,10,10,0,0,10,5,5,0,10,0,0,0,0,0,0
1/28/2018 21:20,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,20,5,5,5,10,0,10,5,0,5,0,5,25,5,10,0,0,10,5,5,0,10,0,0,0,0,0,0
1/28/2018 21:30,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,20,5,5,5,10,0,10,5,0,5,0,10,25,5,10,0,0,10,5,5,0,10,0,0,0,0,0,0
1/28/2018 21:40,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,20,5,5,5,10,0,10,5,0,5,0,10,25,5,10,0,0,10,5,10,0,10,0,0,0,0,0,0
1/28/2018 21:50,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,20,5,5,5,10,0,10,5,0,5,0,10,25,10,10,0,0,10,5,10,0,10,0,0,0,0,0,0
1/28/2018 22:00,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,5,5,5,5,10,0,10,5,0,5,0,10,20,10,10,0,0,10,0,10,0,5,0,0,0,0,0,0
1/28/2018 22:10,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,5,5,5,5,10,0,10,5,0,5,0,10,25,5,10,0,0,10,0,10,0,5,0,0,0,0,0,0
1/28/2018 22:20,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,5,5,5,5,10,0,10,5,0,5,0,10,25,5,10,0,0,15,0,10,0,5,0,0,0,0,0,0
1/28/2018 22:30,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,5,5,5,5,10,0,10,5,0,5,0,15,25,5,10,0,0,20,0,10,0,5,0,0,0,0,0,0
1/28/2018 22:40,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,10,5,5,5,10,0,10,5,0,5,0,10,25,5,10,0,0,20,5,10,0,5,0,0,0,0,0,0
1/28/2018 22:50,,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,10,5,5,5,10,0,10,5,0,5,0,10,25,5,10,0,0,20,5,10,0,5,0,0,0,0,0,0
1/28/2018 23:00,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,10,5,5,5,10,0,10,5,0,5,0,10,20,5,10,0,0,15,5,5,0,5,0,0,0,0,0,0
1/28/2018 23:10,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,10,5,5,5,10,0,10,5,0,5,0,10,15,5,10,0,0,10,5,5,0,20,0,0,0,0,0,0
1/28/2018 23:20,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,10,5,5,0,10,0,10,5,0,5,0,5,15,5,10,0,0,10,5,5,0,20,0,0,0,0,0,0
1/28/2018 23:30,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,10,5,5,0,10,0,10,5,0,5,0,10,5,5,10,0,0,10,5,5,0,20,0,0,0,0,0,0
1/28/2018 23:40,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,10,5,5,0,10,0,10,5,0,5,0,10,5,5,10,0,0,10,5,5,0,20,0,0,0,0,0,0
1/28/2018 23:50,,0,0,0,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,10,5,5,5,10,0,10,5,0,5,0,10,5,5,10,0,0,10,5,5,0,20,0,0,0,0,0,0
1/29/2018 0:00,,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,10,5,5,5,10,0,10,5,0,5,0,10,5,5,10,0,0,10,5,5,0,5,0,0,0,0,0,0
1/29/2018 0:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/2018 0:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/2018 0:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
